Dataset,Algorithm,Environment Type,Climate,Environment Size,n_agents,Budget (m),Likelihood Score,Time-Discounted Score,Victims Found (%),Area Covered (km²),Total Path Length (km)
30,Spiral,mountainous,temperate,medium,1,100000,0.12674999426415537,0.0005134238648813108,34.0,6.628124795071526,100.0000000000001
30,Concentric,mountainous,temperate,medium,1,100000,0.12764657392966502,0.00046510454955107943,34.0,6.582219955700273,100.00000000000018
30,Pizza,mountainous,temperate,medium,1,100000,0.12623482069089256,0.0005260944159415596,34.0,6.579275799540184,100.00000000000018
31,RandomWalk,flat,dry,medium,1,100000,0.020091522086734342,3.236849458031246e-05,12.0,1.300039713839239,100.00000000000028
31,Greedy,flat,dry,medium,1,100000,0.11345098116174869,0.00040993954510622704,54.0,2.8062666040902036,100.00000000000011
31,Spiral,flat,dry,medium,1,100000,0.12513800857059879,7.340201814298958e-05,55.00000000000001,6.628025336402941,100.00000000000028
31,Concentric,flat,dry,medium,1,100000,0.12219775880116476,8.314082758715494e-05,54.0,6.582219955700215,100.00000000000021
31,Pizza,flat,dry,medium,1,100000,0.12379741176972134,5.8223123477955475e-05,56.99999999999999,6.579275799540142,99.9999999999998
32,RandomWalk,flat,dry,medium,1,100000,0.0174515070957134,0.0015730963077966705,4.0,1.297404997472158,100.00000000000001
32,Greedy,flat,dry,medium,1,100000,0.09527028355795024,0.003543783135381317,33.0,4.908462336397661,100.0000000000001
32,Spiral,flat,dry,medium,1,100000,0.1135064010281341,0.0009713136912353396,38.0,6.628025336402899,100.00000000000007
32,Concentric,flat,dry,medium,1,100000,0.1120308926070469,0.0009379814572466393,39.0,6.582219955700159,100.00000000000007
32,Pizza,flat,dry,medium,1,100000,0.11257355411898652,0.0009368132468238036,38.0,6.579275799539146,99.99999999999997
33,RandomWalk,flat,dry,medium,1,100000,0.026309933432774286,0.0013755534532196945,10.0,1.1741181317078542,100.00000000000036
33,Greedy,flat,dry,medium,1,100000,0.15504967688550156,0.0162982568702614,40.0,2.749595610469981,100.00000000000009
33,Spiral,flat,dry,medium,1,100000,0.1514006310413515,0.003779069655203924,51.0,6.62802533640293,100.00000000000028
33,Concentric,flat,dry,medium,1,100000,0.15156612115657606,0.0035582384371622955,50.0,6.582219955700196,99.99999999999982
33,Pizza,flat,dry,medium,1,100000,0.15206307416521012,0.003828810950882698,51.0,6.579275799540214,99.99999999999983
34,RandomWalk,flat,dry,medium,1,100000,0.003023126812346517,6.706322023926861e-32,9.0,1.7958297584137548,100.00000000000006
34,Greedy,flat,dry,medium,1,100000,0.0,0.0,0.0,1.1985974072563024,100.00000000000004
34,Spiral,flat,dry,medium,1,100000,0.02557871766165892,5.718830077805096e-17,30.0,6.628025336402798,99.99999999999984
34,Concentric,flat,dry,medium,1,100000,0.026751278131617175,8.776942034001666e-17,36.0,6.582219955699918,99.99999999999996
34,Pizza,flat,dry,medium,1,100000,0.025003825577858883,2.6320466896693365e-17,27.0,6.579275799539302,100.00000000000001
35,RandomWalk,flat,dry,medium,1,100000,0.00838218131596658,2.616931908177146e-11,1.0,0.999622423137818,99.99999999999963
35,Greedy,flat,dry,medium,1,100000,0.13697074010653473,0.002181530029555419,49.0,4.061281353099383,100.00000000000004
35,Spiral,flat,dry,medium,1,100000,0.11741394112357975,5.459743267108747e-07,33.0,6.6280253364029456,100.00000000000028
35,Concentric,flat,dry,medium,1,100000,0.11666727312752166,1.1105879760091804e-06,31.0,6.582219955700203,100.00000000000021
35,Pizza,flat,dry,medium,1,100000,0.11363784980986218,3.883481022852406e-07,31.0,6.579275799540184,99.9999999999998
36,RandomWalk,flat,dry,medium,1,100000,0.02865702150668369,0.0012902569005898673,8.0,1.414269019984903,99.99999999999999
36,Greedy,flat,dry,medium,1,100000,0.15770499564185092,0.004595869497375749,36.0,6.19095888940514,99.99999999999999
36,Spiral,flat,dry,medium,1,100000,0.1480626930123957,0.0012553439256356128,39.0,6.628025336402937,99.99999999999967
36,Concentric,flat,dry,medium,1,100000,0.14651198904233667,0.0012122647277607297,41.0,6.582219955700273,100.00000000000018
36,Pizza,flat,dry,medium,1,100000,0.14671603869056007,0.0012107549046225373,40.0,6.579275799540184,100.00000000000018
37,RandomWalk,flat,dry,medium,1,100000,0.007622618559797965,0.0014822952021124592,7.000000000000001,1.159959536835621,100.0000000000001
37,Greedy,flat,dry,medium,1,100000,0.044889314251709736,0.0038636866021132445,40.0,3.095319395357766,100.00000000000011
37,Spiral,flat,dry,medium,1,100000,0.047467317474044604,0.0005451606569314795,50.0,6.628025336402899,100.00000000000006
37,Concentric,flat,dry,medium,1,100000,0.04758573346710577,0.0004835762564273972,49.0,6.582219955700168,100.0000000000001
37,Pizza,flat,dry,medium,1,100000,0.04703592489189303,0.0005076633701595416,50.0,6.579275799539135,99.99999999999997
38,RandomWalk,flat,dry,medium,1,100000,0.042381553727765586,0.0008663607387248675,34.0,1.490547470661851,99.99999999999984
38,Greedy,flat,dry,medium,1,100000,0.10574184667536315,0.0065712795801313745,68.0,3.3385378183233665,99.99999999999999
38,Spiral,flat,dry,medium,1,100000,0.08576118991328839,0.0003795761368089297,51.0,6.6280253364028985,100.00000000000007
38,Concentric,flat,dry,medium,1,100000,0.08199583970563337,0.00037437563749380485,50.0,6.582219955700162,100.00000000000007
38,Pizza,flat,dry,medium,1,100000,0.08526986571168918,0.00038620804662733066,51.0,6.579275799539142,99.99999999999999
39,RandomWalk,flat,dry,medium,1,100000,0.03471055328446421,0.001470974184359919,18.0,1.2369081371390809,99.99999999999964
39,Greedy,flat,dry,medium,1,100000,0.10059114742849194,0.020222374916621058,43.0,2.458277354344339,100.00000000000001
39,Spiral,flat,dry,medium,1,100000,0.09622643899645467,0.0006226728000760847,56.99999999999999,6.628025336402928,99.99999999999969
39,Concentric,flat,dry,medium,1,100000,0.0967589285447564,0.0007340601084423451,56.99999999999999,6.582219955700264,100.00000000000017
39,Pizza,flat,dry,medium,1,100000,0.09513777449304882,0.0007041085982775915,56.99999999999999,6.5792757995402225,100.0000000000002
40,RandomWalk,flat,dry,medium,1,100000,0.008071086459644458,1.7708789420082862e-06,2.0,1.6477148367666223,99.99999999999997
40,Greedy,flat,dry,medium,1,100000,0.0498443928365571,0.00023950868410981335,36.0,1.9538790933926942,100.00000000000001
40,Spiral,flat,dry,medium,1,100000,0.04062926309047703,9.83251414545963e-05,28.000000000000004,6.6280253364029225,99.99999999999969
40,Concentric,flat,dry,medium,1,100000,0.03840094183008755,7.928450260974706e-05,31.0,6.582219955700275,100.00000000000017
40,Pizza,flat,dry,medium,1,100000,0.040003635901319876,8.267819376450526e-05,32.0,6.579275799540185,100.00000000000021
41,RandomWalk,flat,dry,medium,1,100000,0.016590542735950852,6.221745230762105e-05,11.0,1.4499305115319372,99.99999999999984
41,Greedy,flat,dry,medium,1,100000,0.04611086172783693,0.0031498495574330096,28.000000000000004,3.0420902241906753,99.99999999999972
41,Spiral,flat,dry,medium,1,100000,0.05536493170489598,0.00046515036980711413,36.0,6.628025336402941,99.99999999999967
41,Concentric,flat,dry,medium,1,100000,0.05429945626799525,0.000367296890084208,36.0,6.582219955700262,100.00000000000018
41,Pizza,flat,dry,medium,1,100000,0.054867657500948595,0.00042737313395799925,36.0,6.5792757995402225,100.00000000000021
42,RandomWalk,flat,dry,medium,1,100000,0.0005470895584194341,5.1790071769491344e-17,0.0,1.5241173134832522,99.99999999999986
42,Greedy,flat,dry,medium,1,100000,0.0,0.0,0.0,1.3247156788256853,99.99999999999991
42,Spiral,flat,dry,medium,1,100000,0.03263153710136205,0.00018071966073914542,30.0,6.628025336402899,100.00000000000007
42,Concentric,flat,dry,medium,1,100000,0.0316340542995381,0.00016883222637846873,28.999999999999996,6.582219955700159,100.00000000000007
42,Pizza,flat,dry,medium,1,100000,0.035421138696741655,0.00012633274142709972,36.0,6.579275799539146,99.99999999999997
43,RandomWalk,flat,dry,medium,1,100000,0.014830081989970411,0.0003300247060387368,3.0,1.5257174202575152,100.00000000000018
43,Greedy,flat,dry,medium,1,100000,0.051016864141469595,0.0034514836255081093,12.0,3.42552339690435,99.99999999999973
43,Spiral,flat,dry,medium,1,100000,0.06109991009124411,0.0003601529056154734,25.0,6.62802533640293,100.00000000000028
43,Concentric,flat,dry,medium,1,100000,0.05956082709305862,0.0003770540068765161,20.0,6.582219955700196,99.99999999999982
43,Pizza,flat,dry,medium,1,100000,0.06027898948259116,0.0003295120705644415,26.0,6.579275799540214,99.99999999999983
44,RandomWalk,flat,dry,medium,1,100000,0.019888241339577305,0.00020350849866632699,5.0,1.5816493293496368,99.99999999999999
44,Greedy,flat,dry,medium,1,100000,0.11501178051375864,0.004420968009007332,34.0,3.414020449932833,99.99999999999989
44,Spiral,flat,dry,medium,1,100000,0.08432090714859211,8.571570199748866e-05,25.0,6.628025336402793,100.00000000000016
44,Concentric,flat,dry,medium,1,100000,0.08646529175330273,0.0001395501405531867,27.0,6.582219955700128,100.00000000000007
44,Pizza,flat,dry,medium,1,100000,0.08144323349591152,0.00012029853225203908,25.0,6.5792757995393165,100.00000000000006
45,RandomWalk,flat,dry,medium,1,100000,0.021962206197494293,0.0012594723665650361,11.0,1.3512213988946156,100.00000000000011
45,Greedy,flat,dry,medium,1,100000,0.08623432554194925,0.0035687721936573536,28.000000000000004,4.641479769068202,100.00000000000003
45,Spiral,flat,dry,medium,1,100000,0.0963242174824656,0.0007861683128320666,33.0,6.628025336402899,100.00000000000006
45,Concentric,flat,dry,medium,1,100000,0.09470953623901515,0.0007598540936977424,33.0,6.582219955700168,100.0000000000001
45,Pizza,flat,dry,medium,1,100000,0.09563889334733419,0.0007840263320151108,33.0,6.579275799539135,99.99999999999997
46,RandomWalk,mountainous,dry,medium,1,100000,0.014007292619865832,0.00011570069487738856,8.0,1.5934186627014764,100.0
46,Greedy,mountainous,dry,medium,1,100000,0.0495298829884902,0.0030257522456833105,23.0,3.677910879401759,99.99999999999999
46,Spiral,mountainous,dry,medium,1,100000,0.049242012030739774,9.996547120045757e-05,20.0,6.628116102360148,99.9999999999999
46,Concentric,mountainous,dry,medium,1,100000,0.049680169792221715,0.00012375159162971466,20.0,6.582219955700128,100.00000000000007
46,Pizza,mountainous,dry,medium,1,100000,0.049935537262803795,9.778416370316021e-05,21.0,6.5792757995393165,100.00000000000006
47,RandomWalk,mountainous,dry,medium,1,100000,0.01355916070828742,0.0009989358896544372,5.0,1.559599764780629,100.00000000000028
47,Greedy,mountainous,dry,medium,1,100000,0.06589133435226606,0.0018958530337242656,19.0,6.440278539683901,99.99999999999986
47,Spiral,mountainous,dry,medium,1,100000,0.057246029752935954,0.00037609118799547824,30.0,6.628116102360161,99.99999999999974
47,Concentric,mountainous,dry,medium,1,100000,0.056544746216610896,0.00037843956211474126,31.0,6.582219955700262,100.00000000000018
47,Pizza,mountainous,dry,medium,1,100000,0.05667324748506811,0.0003688962721102844,28.999999999999996,6.5792757995402225,100.00000000000021
48,RandomWalk,mountainous,dry,medium,1,100000,0.011344567414851433,0.0005750632692735945,5.0,1.7167497206165618,99.99999999999997
48,Greedy,mountainous,dry,medium,1,100000,0.05604066617768285,0.002049497540977749,34.0,3.736448410228931,100.00000000000003
48,Spiral,mountainous,dry,medium,1,100000,0.011954239736744298,0.00010697344877297442,4.0,6.628116102360252,100.00000000000026
48,Concentric,mountainous,dry,medium,1,100000,0.012666088239348658,6.350520332289796e-05,4.0,6.582219955700215,100.00000000000021
48,Pizza,mountainous,dry,medium,1,100000,0.01212376715816761,9.095508086831173e-05,4.0,6.579275799540142,99.9999999999998
49,RandomWalk,mountainous,dry,medium,1,100000,0.005676726709130463,1.4707119689836825e-17,3.0,1.436297001925773,99.9999999999999
49,Greedy,mountainous,dry,medium,1,100000,0.01208969109145664,2.612971397592329e-41,16.0,1.5960494693748528,100.00000000000004
49,Spiral,mountainous,dry,medium,1,100000,0.02585104796861808,7.382968661642722e-11,14.000000000000002,6.628116102360148,99.9999999999999
49,Concentric,mountainous,dry,medium,1,100000,0.02541760169728009,3.218648153377531e-11,13.0,6.58221995570013,100.00000000000004
49,Pizza,mountainous,dry,medium,1,100000,0.025049225785617073,3.3313374557151995e-11,13.0,6.579275799539309,100.00000000000007
50,RandomWalk,mountainous,dry,medium,1,100000,0.01568110349497034,0.0008231517380253369,5.0,1.1805230927892554,99.99999999999997
50,Greedy,mountainous,dry,medium,1,100000,0.04117428450469265,0.005143118493764687,18.0,3.3347547833420625,99.99999999999994
50,Spiral,mountainous,dry,medium,1,100000,0.06437840884025389,0.0007992365676731008,28.999999999999996,6.628116102360247,100.00000000000031
50,Concentric,mountainous,dry,medium,1,100000,0.06294637826839065,0.0008300710241809427,25.0,6.582219955700203,100.00000000000021
50,Pizza,mountainous,dry,medium,1,100000,0.06476694077009519,0.0008283151121898223,28.999999999999996,6.579275799540184,99.9999999999998
51,RandomWalk,mountainous,dry,medium,1,100000,0.019695800650975318,0.000780471255399646,5.0,1.7645176515342322,99.99999999999976
51,Greedy,mountainous,dry,medium,1,100000,0.06831254737291073,0.002775614511270279,18.0,6.054615328457303,99.99999999999955
51,Spiral,mountainous,dry,medium,1,100000,0.05902067049606133,0.00046838578655514007,22.0,6.628116102360158,99.99999999999973
51,Concentric,mountainous,dry,medium,1,100000,0.05868116088063881,0.00047451357026343546,21.0,6.582219955700264,100.00000000000017
51,Pizza,mountainous,dry,medium,1,100000,0.05778541741069495,0.0004566932424891266,22.0,6.5792757995402225,100.0000000000002
52,RandomWalk,mountainous,dry,medium,1,100000,0.01980395389758396,0.0008117980861241657,7.000000000000001,1.5842576044794723,100.00000000000001
52,Greedy,mountainous,dry,medium,1,100000,0.07670559533380553,0.0035869003927926106,34.0,5.085995846675526,100.00000000000003
52,Spiral,mountainous,dry,medium,1,100000,0.07431491146653735,0.0007174063957730786,37.0,6.628116102360156,99.99999999999976
52,Concentric,mountainous,dry,medium,1,100000,0.07343787777510247,0.0007670890108180922,35.0,6.582219955700275,100.00000000000017
52,Pizza,mountainous,dry,medium,1,100000,0.07355724786728998,0.000714418799910133,38.0,6.579275799540185,100.00000000000021
53,RandomWalk,mountainous,dry,medium,1,100000,0.008741918071376005,4.141222060259596e-05,8.0,1.5335732837253382,100.00000000000036
53,Greedy,mountainous,dry,medium,1,100000,0.005615903103154219,4.8246313383388975e-26,9.0,1.9823655377305847,99.99999999999999
53,Spiral,mountainous,dry,medium,1,100000,0.013365860688059393,6.42823601651548e-17,17.0,6.628116102360156,99.99999999999976
53,Concentric,mountainous,dry,medium,1,100000,0.012420127119907141,1.7084438772566827e-17,16.0,6.582219955700275,100.00000000000017
53,Pizza,mountainous,dry,medium,1,100000,0.012460776638537507,6.879768327254413e-17,16.0,6.579275799540185,100.00000000000021
54,RandomWalk,mountainous,dry,medium,1,100000,0.012597868171720645,0.0006512185745733011,7.000000000000001,1.7753660035584005,100.00000000000031
54,Greedy,mountainous,dry,medium,1,100000,0.0700398581858295,0.00254332230428336,15.0,6.329957071362448,99.99999999999964
54,Spiral,mountainous,dry,medium,1,100000,0.06105019065512045,0.00029764640312072467,19.0,6.628116102360249,100.00000000000024
54,Concentric,mountainous,dry,medium,1,100000,0.06010077610769017,0.0003070003881738293,20.0,6.582219955700207,99.99999999999982
54,Pizza,mountainous,dry,medium,1,100000,0.06036727913087903,0.00030483450302265546,19.0,6.57927579954017,99.99999999999983
55,RandomWalk,mountainous,dry,medium,1,100000,0.005487785224573821,1.1777507987396228e-07,6.0,1.4658994559525362,99.99999999999993
55,Greedy,mountainous,dry,medium,1,100000,0.03465040755250961,0.0010999408260040627,28.000000000000004,3.0802228403205545,99.99999999999986
55,Spiral,mountainous,dry,medium,1,100000,0.02049410659621738,2.777225738968273e-07,20.0,6.628116102360158,99.99999999999973
55,Concentric,mountainous,dry,medium,1,100000,0.020404838139412358,2.0509911575215668e-07,20.0,6.582219955700264,100.00000000000017
55,Pizza,mountainous,dry,medium,1,100000,0.020808184550434133,4.407448089895037e-07,20.0,6.5792757995402225,100.0000000000002
56,RandomWalk,mountainous,dry,medium,1,100000,0.00937467662288879,0.0010218754787513584,2.0,1.5415103696004944,100.00000000000004
56,Greedy,mountainous,dry,medium,1,100000,0.054939303967046826,0.005231971659855432,18.0,3.4049751149935084,99.99999999999969
56,Spiral,mountainous,dry,medium,1,100000,0.061109733617266765,0.0005321602979251509,21.0,6.628116102360244,100.00000000000031
56,Concentric,mountainous,dry,medium,1,100000,0.06017175182085609,0.0006071975963046664,19.0,6.582219955700196,99.99999999999982
56,Pizza,mountainous,dry,medium,1,100000,0.06020039065544428,0.0005636690812697085,19.0,6.579275799540214,99.99999999999983
57,RandomWalk,mountainous,dry,medium,1,100000,0.02503346931532226,0.0005185531726210663,11.0,1.7371322126567632,100.00000000000001
57,Greedy,mountainous,dry,medium,1,100000,0.1100810704730185,0.005518054851400239,42.0,4.912307191380083,100.00000000000003
57,Spiral,mountainous,dry,medium,1,100000,0.08865652912519402,0.00045737195841220044,37.0,6.628116102360148,99.9999999999999
57,Concentric,mountainous,dry,medium,1,100000,0.08841222465463444,0.00039628725342198934,37.0,6.582219955700128,100.00000000000007
57,Pizza,mountainous,dry,medium,1,100000,0.08739324242118578,0.0004122210221782515,37.0,6.5792757995393165,100.00000000000006
58,RandomWalk,mountainous,dry,medium,1,100000,0.011013281240111838,0.0006152457521847597,8.0,1.530509888601706,99.99999999999997
58,Greedy,mountainous,dry,medium,1,100000,0.05124104904509301,0.0020338205277482587,33.0,5.537939643177927,100.00000000000031
58,Spiral,mountainous,dry,medium,1,100000,0.047267919949605434,0.0003689543986849223,28.000000000000004,6.628116102360159,99.99999999999976
58,Concentric,mountainous,dry,medium,1,100000,0.047384974440730906,0.00037497337733859154,28.000000000000004,6.582219955700273,100.00000000000018
58,Pizza,mountainous,dry,medium,1,100000,0.047241151545701875,0.0003645061342546837,28.999999999999996,6.579275799540184,100.00000000000018
59,RandomWalk,mountainous,dry,medium,1,100000,0.010149526421050917,0.0006322944462426298,11.0,1.5238206327340955,99.99999999999986
59,Greedy,mountainous,dry,medium,1,100000,0.059852131021173274,0.0027362016850429015,26.0,4.900578730593576,100.00000000000003
59,Spiral,mountainous,dry,medium,1,100000,0.04679967116785589,0.00031102302433464975,19.0,6.628116102360118,99.9999999999999
59,Concentric,mountainous,dry,medium,1,100000,0.04795791724350782,0.0003240644857826829,18.0,6.5822199557001255,100.00000000000007
59,Pizza,mountainous,dry,medium,1,100000,0.04703105891428362,0.00032838488195259123,20.0,6.5792757995393245,100.00000000000006
Dataset,Algorithm,Environment Type,Climate,Environment Size,n_agents,Budget (m),Likelihood Score,Time-Discounted Score,Victims Found (%),Area Covered (km²),Total Path Length (km)
1,RandomWalk,flat,temperate,medium,1,100000,0.05513760728741731,0.006492056935099545,17.0,1.1434794515382452,99.99999999999953
1,Greedy,flat,temperate,medium,1,100000,0.2093140051642844,0.012919254143230193,52.0,5.249584589052138,99.99999999999986
1,Spiral,flat,temperate,medium,1,100000,0.20317420338854836,0.008154359671711083,60.0,6.6278468502179,99.99999999999993
1,Concentric,flat,temperate,medium,1,100000,0.20440390931545602,0.008375738218246172,56.00000000000001,6.582151568641289,100.00000000000017
1,Pizza,flat,temperate,medium,1,100000,0.20224298189498383,0.008084932740792522,59.0,6.579179374357452,100.00000000000021
