total_cells,explored_cells,coverage_ratio,overlap_cells,overlap_ratio,probability_covered,probability_total,probability_coverage_ratio,per_agent_explored,total_timesteps,paths_lengths_m,budget_consumed_m,effective_cells,redundant_visits,efficiency_ratio,time_to_first_victim,info_propagation_latency,coverage_gini,cluster_ratio,mean_pair_distance_cells,scenario,presence_weight,seed,elapsed_s
434940,15019,0.03453119970570653,9116,0.3777087217733582,0.32515274806735306,1.0,0.32515274806735306,"{'drone_0': 4477, 'drone_1': 5467, 'drone_2': 4580, 'drone_3': 5062, 'drone_4': 4549}",2658,"{'drone_0': 99971.43126617603, 'drone_1': 99998.41365627102, 'drone_2': 99970.05729771618, 'drone_3': 99999.56042467097, 'drone_4': 99976.24844256016}","{'drone_0': np.float64(99971.43126617093), 'drone_1': np.float64(99998.41365626865), 'drone_2': np.float64(99970.05729770758), 'drone_3': np.float64(99999.56042466799), 'drone_4': np.float64(99976.24844256118)}",15019,9116,0.6222912782266418,,1275.3597990890373,0.3426694208771264,0.0,60.64261268781302,sarenv_s1_5d_100k,0.01,2718,13.724840299983043
45582,21446,0.47049273836163397,25023,0.5384880242742474,0.1905174395179472,0.20381112396717072,0.9347744902708803,"{'drone_0': 8340, 'drone_1': 9861, 'drone_2': 10210, 'drone_3': 9191, 'drone_4': 8867}",6935,"{'drone_0': 249987.79146016217, 'drone_1': 249971.6534191112, 'drone_2': 249991.16424057324, 'drone_3': 249970.21393629842, 'drone_4': 249977.86092017643}","{'drone_0': np.float64(249987.79146019332), 'drone_1': np.float64(249971.65341906788), 'drone_2': np.float64(249991.1642405913), 'drone_3': np.float64(249970.21393631652), 'drone_4': np.float64(249977.86092022146)}",21446,25023,0.46151197572575264,,3248.892400907914,0.5164760252150711,0.0,81.24007727975271,maigmo_5d_250k,0.0,42,11.348394100001315
45582,23409,0.5135579834145058,24808,0.514507331439119,0.1964100102721602,0.20381112396717072,0.963686409500383,"{'drone_0': 7985, 'drone_1': 10824, 'drone_2': 10193, 'drone_3': 10412, 'drone_4': 8803}",7077,"{'drone_0': 249998.60563292945, 'drone_1': 249999.82147138915, 'drone_2': 249984.9376159996, 'drone_3': 249995.78858153522, 'drone_4': 249980.64966025445}","{'drone_0': np.float64(249998.60563298804), 'drone_1': np.float64(249999.82147142742), 'drone_2': np.float64(249984.93761600403), 'drone_3': np.float64(249995.78858156753), 'drone_4': np.float64(249980.6496602734)}",23409,24808,0.485492668560881,,3610.50488092004,0.49546688004901074,0.0025046382189239332,83.57376314162029,maigmo_5d_250k,0.01,42,11.65608680000878
45582,19520,0.4282392172348734,27503,0.5848839929396253,0.1784624716995893,0.20381112396717072,0.8756267480686456,"{'drone_0': 10732, 'drone_1': 7929, 'drone_2': 9095, 'drone_3': 10672, 'drone_4': 8595}",6973,"{'drone_0': 249989.04823112345, 'drone_1': 249996.75105011417, 'drone_2': 249971.59132351808, 'drone_3': 249975.84406155004, 'drone_4': 249999.5873665499}","{'drone_0': np.float64(249989.0482311184), 'drone_1': np.float64(249996.75105015666), 'drone_2': np.float64(249971.59132354698), 'drone_3': np.float64(249975.84406156105), 'drone_4': np.float64(249999.58736654383)}",19520,27503,0.4151160070603747,,3419.3727625094953,0.5022494433988534,0.0,89.59825424535788,maigmo_5d_250k,0.0,1,9.968830899975728
45582,20847,0.4573515861524286,32163,0.6067345783814375,0.18526130028665477,0.20381112396717072,0.9089852245576945,"{'drone_0': 10121, 'drone_1': 11232, 'drone_2': 11037, 'drone_3': 11287, 'drone_4': 9333}",6789,"{'drone_0': 249992.20536349626, 'drone_1': 249990.4528191235, 'drone_2': 249991.9104962538, 'drone_3': 249972.50952803006, 'drone_4': 249994.16565990515}","{'drone_0': np.float64(249992.20536350625), 'drone_1': np.float64(249990.45281914558), 'drone_2': np.float64(249991.91049625273), 'drone_3': np.float64(249972.50952805637), 'drone_4': np.float64(249994.1656599492)}",20847,32163,0.39326542161856254,,3326.442174937737,0.4367946418821036,0.0,89.61250999840026,maigmo_5d_250k,0.01,1,11.699810499994783
45582,21999,0.48262472028432274,28999,0.5686301423585238,0.18802055794489547,0.20381112396717072,0.9225235320088871,"{'drone_0': 10836, 'drone_1': 9801, 'drone_2': 9889, 'drone_3': 9118, 'drone_4': 11354}",6883,"{'drone_0': 249991.1255497117, 'drone_1': 249995.42978118735, 'drone_2': 249969.69863538365, 'drone_3': 249977.40941079854, 'drone_4': 249969.3092215451}","{'drone_0': np.float64(249991.12554973725), 'drone_1': np.float64(249995.42978119265), 'drone_2': np.float64(249969.69863538066), 'drone_3': np.float64(249977.40941082675), 'drone_4': np.float64(249969.3092215362)}",21999,28999,0.4313698576414761,,3293.0254287304183,0.44437752493243776,0.0002542103590721322,84.56010486177311,maigmo_5d_250k,0.0,7,13.728429699986009
45582,21023,0.4612127594225791,31696,0.6012253646692843,0.1772959896971713,0.20381112396717072,0.8699034000015112,"{'drone_0': 10288, 'drone_1': 10792, 'drone_2': 10986, 'drone_3': 10187, 'drone_4': 10466}",6653,"{'drone_0': 249997.44672086547, 'drone_1': 249975.59156027788, 'drone_2': 249972.46498087034, 'drone_3': 249962.57601937096, 'drone_4': 249994.96375257813}","{'drone_0': np.float64(249997.446720903), 'drone_1': np.float64(249975.59156031907), 'drone_2': np.float64(249972.46498089423), 'drone_3': np.float64(249962.57601938033), 'drone_4': np.float64(249994.9637526185)}",21023,31696,0.39877463533071567,,3371.845800111904,0.44290230786249496,0.0,82.64051216796564,maigmo_5d_250k,0.01,7,10.976649199990788
45582,21093,0.4627484533368435,24023,0.5324718503413424,0.19153739003675696,0.20381112396717072,0.9397788810958583,"{'drone_0': 9023, 'drone_1': 9894, 'drone_2': 8399, 'drone_3': 8493, 'drone_4': 9307}",6957,"{'drone_0': 249990.8917678421, 'drone_1': 249991.0101025964, 'drone_2': 249989.39525837672, 'drone_3': 249993.29266911646, 'drone_4': 249981.55990840128}","{'drone_0': np.float64(249990.89176788024), 'drone_1': np.float64(249991.01010262125), 'drone_2': np.float64(249989.39525837416), 'drone_3': np.float64(249993.2926691508), 'drone_4': np.float64(249981.5599083797)}",21093,24023,0.4675281496586577,,3344.240062339223,0.5340350314710705,0.0,84.22424973608807,maigmo_5d_250k,0.0,100,12.382555999996839
45582,21094,0.462770391821333,29875,0.5861405952637878,0.18480420644627316,0.20381112396717072,0.9067424920145225,"{'drone_0': 9659, 'drone_1': 10224, 'drone_2': 9925, 'drone_3': 11437, 'drone_4': 9724}",6743,"{'drone_0': 249998.76641476544, 'drone_1': 249986.1046864814, 'drone_2': 249970.07734675595, 'drone_3': 249972.8139267838, 'drone_4': 249972.8622095746}","{'drone_0': np.float64(249998.76641480374), 'drone_1': np.float64(249986.10468652734), 'drone_2': np.float64(249970.07734673747), 'drone_3': np.float64(249972.8139267979), 'drone_4': np.float64(249972.86220959856)}",21094,29875,0.4138594047362122,,3449.4663818533213,0.4620864093144641,0.0,76.34160711449897,maigmo_5d_250k,0.01,100,13.294763000012608
45582,19053,0.4179939449782809,26281,0.5797194158909428,0.1761436930308662,0.20381112396717072,0.8642496523361447,"{'drone_0': 8291, 'drone_1': 9315, 'drone_2': 9069, 'drone_3': 8762, 'drone_4': 9897}",7021,"{'drone_0': 249976.47012431195, 'drone_1': 249960.42511522872, 'drone_2': 249986.35238146826, 'drone_3': 249976.15324597727, 'drone_4': 249959.4764387594}","{'drone_0': np.float64(249976.47012433), 'drone_1': np.float64(249960.42511520564), 'drone_2': np.float64(249986.3523815129), 'drone_3': np.float64(249976.153245988), 'drone_4': np.float64(249959.4764387614)}",19053,26281,0.4202805841090572,,3586.5173683088906,0.5360230335797602,9.125475285171103e-05,80.28655513307984,maigmo_5d_250k,0.0,999,10.992015299998457
45582,22657,0.4970602430784081,28622,0.5581622106515338,0.1936564098683391,0.20381112396717072,0.9501758593879924,"{'drone_0': 10708, 'drone_1': 10779, 'drone_2': 10544, 'drone_3': 9024, 'drone_4': 10224}",6832,"{'drone_0': 249983.94307985154, 'drone_1': 249982.01838455966, 'drone_2': 249986.34890837574, 'drone_3': 249980.0851473811, 'drone_4': 249972.8860582094}","{'drone_0': np.float64(249983.9430798401), 'drone_1': np.float64(249982.01838460594), 'drone_2': np.float64(249986.3489083717), 'drone_3': np.float64(249980.0851474534), 'drone_4': np.float64(249972.88605825332)}",22657,28622,0.44183778934846624,,3363.4092575618697,0.4512812887484712,0.0,84.68845061533607,maigmo_5d_250k,0.01,999,11.885571499995422
45582,21934,0.4811987187925058,23791,0.5203061782394751,0.19248641513226517,0.20381112396717072,0.9444352760807614,"{'drone_0': 10571, 'drone_1': 8229, 'drone_2': 8780, 'drone_3': 8176, 'drone_4': 9969}",6985,"{'drone_0': 249983.5858545211, 'drone_1': 249982.01252825418, 'drone_2': 249972.31358898224, 'drone_3': 249973.5842729937, 'drone_4': 249997.19442166996}","{'drone_0': np.float64(249983.58585453648), 'drone_1': np.float64(249982.0125282945), 'drone_2': np.float64(249972.31358902284), 'drone_3': np.float64(249973.58427304841), 'drone_4': np.float64(249997.19442168338)}",21934,23791,0.4796938217605249,,3648.258092895847,0.5113834083850033,0.0,91.67967645673001,maigmo_5d_250k,0.0,13,9.800654900027439
45582,20439,0.44840068448071607,31168,0.6039490766756448,0.1737262801646864,0.20381112396717072,0.8523886075652558,"{'drone_0': 10315, 'drone_1': 10224, 'drone_2': 10561, 'drone_3': 10134, 'drone_4': 10373}",6621,"{'drone_0': 249994.46868563438, 'drone_1': 249997.03719402867, 'drone_2': 249995.47117820123, 'drone_3': 249976.7150731621, 'drone_4': 249994.9956181407}","{'drone_0': np.float64(249994.46868563903), 'drone_1': np.float64(249997.037194059), 'drone_2': np.float64(249995.4711782175), 'drone_3': np.float64(249976.7150732238), 'drone_4': np.float64(249994.99561816963)}",20439,31168,0.3960509233243552,,3085.049115255015,0.46983763450003924,0.00065655776145068,81.120712834141,maigmo_5d_250k,0.01,13,11.48962379997829
45582,21915,0.48078188758720547,23244,0.5147146748156514,0.19570327234563933,0.20381112396717072,0.9602187973663431,"{'drone_0': 9352, 'drone_1': 8640, 'drone_2': 10316, 'drone_3': 8406, 'drone_4': 8445}",6994,"{'drone_0': 249976.15502306735, 'drone_1': 249997.21287858134, 'drone_2': 249989.0093987122, 'drone_3': 249985.1475890756, 'drone_4': 249990.31227125967}","{'drone_0': np.float64(249976.1550230976), 'drone_1': np.float64(249997.2128785567), 'drone_2': np.float64(249989.00939872878), 'drone_3': np.float64(249985.14758913015), 'drone_4': np.float64(249990.3122713131)}",21915,23244,0.48528532518434864,,3808.5848031480336,0.5158341286789307,0.0,83.08208101422387,maigmo_5d_250k,0.0,21,10.232845499995165
45582,21866,0.47970690184722037,29472,0.5740776812497566,0.18517715923925948,0.20381112396717072,0.9085723862113005,"{'drone_0': 10547, 'drone_1': 10505, 'drone_2': 8621, 'drone_3': 11147, 'drone_4': 10518}",6864,"{'drone_0': 249976.44122744657, 'drone_1': 249998.4814019825, 'drone_2': 249984.43386552497, 'drone_3': 249975.67875654408, 'drone_4': 249989.94224338356}","{'drone_0': np.float64(249976.4412274694), 'drone_1': np.float64(249998.4814020108), 'drone_2': np.float64(249984.43386557756), 'drone_3': np.float64(249975.67875656585), 'drone_4': np.float64(249989.94224341633)}",21866,29472,0.4259223187502435,,3617.2305029954846,0.45518867314030187,0.0,84.82080775444265,maigmo_5d_250k,0.01,21,11.21219629998086
45582,21608,0.4740467728489316,25589,0.5421742907388182,0.19157778683333504,0.20381112396717072,0.9399770881210282,"{'drone_0': 11017, 'drone_1': 9028, 'drone_2': 9415, 'drone_3': 8391, 'drone_4': 9346}",6990,"{'drone_0': 249981.43258765992, 'drone_1': 249976.34312670337, 'drone_2': 249972.39749357585, 'drone_3': 249963.73329585174, 'drone_4': 249999.92797256488}","{'drone_0': np.float64(249981.43258775008), 'drone_1': np.float64(249976.34312670428), 'drone_2': np.float64(249972.397493596), 'drone_3': np.float64(249963.7332959057), 'drone_4': np.float64(249999.92797257708)}",21608,25589,0.4578257092611819,,3700.1774110271067,0.49818214235505853,0.0,76.91828179789609,maigmo_5d_250k,0.0,77,11.152066599985119
45582,22659,0.49710412004738713,28620,0.5581232083308957,0.1936564098683391,0.20381112396717072,0.9501758593879924,"{'drone_0': 10708, 'drone_1': 10779, 'drone_2': 10544, 'drone_3': 9024, 'drone_4': 10224}",6832,"{'drone_0': 249983.94307985154, 'drone_1': 249982.01838455966, 'drone_2': 249986.34890837574, 'drone_3': 249980.0851473811, 'drone_4': 249972.8860582094}","{'drone_0': np.float64(249983.9430798401), 'drone_1': np.float64(249982.01838460594), 'drone_2': np.float64(249986.3489083717), 'drone_3': np.float64(249980.0851474534), 'drone_4': np.float64(249972.88605825332)}",22659,28620,0.4418767916691043,,3363.409172692399,0.45126176835861354,0.0,84.68807194698643,maigmo_5d_250k,0.01,77,11.80246000000625
45582,21283,0.4669167653898469,24700,0.5371550355566187,0.19039881718535412,0.20381112396717072,0.9341924693768089,"{'drone_0': 8206, 'drone_1': 10495, 'drone_2': 8419, 'drone_3': 7586, 'drone_4': 11277}",7093,"{'drone_0': 249972.20609830294, 'drone_1': 249978.51335630572, 'drone_2': 249975.16396005717, 'drone_3': 249996.2733899901, 'drone_4': 249971.89790344727}","{'drone_0': np.float64(249972.20609831018), 'drone_1': np.float64(249978.51335634172), 'drone_2': np.float64(249975.16396006418), 'drone_3': np.float64(249996.27339000875), 'drone_4': np.float64(249971.8979034341)}",21283,24700,0.46284496444338125,,3590.2144991786568,0.49384247530964465,0.0,90.87733098365908,maigmo_5d_250k,0.0,314,10.15971969999373
45582,23858,0.5234083629502874,26705,0.5281529972509542,0.1996277942258473,0.20381112396717072,0.9794744778405852,"{'drone_0': 8753, 'drone_1': 10243, 'drone_2': 10177, 'drone_3': 10710, 'drone_4': 10680}",6874,"{'drone_0': 249971.17246719653, 'drone_1': 249971.29488118846, 'drone_2': 249971.6332455553, 'drone_3': 249973.85333311994, 'drone_4': 249996.75585640033}","{'drone_0': np.float64(249971.17246724557), 'drone_1': np.float64(249971.29488121183), 'drone_2': np.float64(249971.63324558662), 'drone_3': np.float64(249973.85333311185), 'drone_4': np.float64(249996.7558564265)}",23858,26705,0.47184700274904573,,3434.0020824515364,0.46549201570474796,0.00021759403170655892,84.32480571961455,maigmo_5d_250k,0.01,314,12.888966300000902
45582,21121,0.46336273090254926,25299,0.5450021542438604,0.1900637444468103,0.20381112396717072,0.9325484338010186,"{'drone_0': 10603, 'drone_1': 8063, 'drone_2': 10163, 'drone_3': 8316, 'drone_4': 9275}",7015,"{'drone_0': 249966.74774044155, 'drone_1': 249990.65556287483, 'drone_2': 249996.75743152344, 'drone_3': 249972.66049526024, 'drone_4': 249974.0219902722}","{'drone_0': np.float64(249966.74774045567), 'drone_1': np.float64(249990.65556292102), 'drone_2': np.float64(249996.75743150528), 'drone_3': np.float64(249972.66049530375), 'drone_4': np.float64(249974.02199027137)}",21121,25299,0.4549978457561396,,3625.1827488604617,0.5146189736882392,3.1036623215394166e-05,81.88370577281192,maigmo_5d_250k,0.0,2718,11.765593999996781
45582,23229,0.5096090562063973,27013,0.5376577365550734,0.19674664640601236,0.20381112396717072,0.9653381158807786,"{'drone_0': 9857, 'drone_1': 10554, 'drone_2': 9243, 'drone_3': 11112, 'drone_4': 9476}",6882,"{'drone_0': 249977.54068968352, 'drone_1': 249977.8498947213, 'drone_2': 249981.8863181467, 'drone_3': 249974.68559347006, 'drone_4': 249970.9416540049}","{'drone_0': np.float64(249977.54068971996), 'drone_1': np.float64(249977.8498947218), 'drone_2': np.float64(249981.88631818924), 'drone_3': np.float64(249974.68559345222), 'drone_4': np.float64(249970.94165406207)}",23229,27013,0.46234226344492657,,3477.2065666106914,0.44772524852600193,3.189284005740711e-05,84.75563705948015,maigmo_5d_250k,0.01,2718,14.02857490000315
